Stadt	Einwohner	Land	Breitengrad	Laengengrad
Bagalan	110902.0	Afghanistan	39.5108788	27.7501153
Balkh	415053.0	Afghanistan	36.7581256	66.8980826
Herat	491967.0	Afghanistan	34.3508273	62.2164003
KABUL	3817241.0	Afghanistan	34.5260109	69.1776838
Kandhar	448262.0	Afghanistan	33.8877	46.8756
Kunduz	162168.0	Afghanistan	36.8707187	68.7563528
Nangarhar	232901.0	Afghanistan	34.220389	70.3800314
Gyumri	115231.0	Armenia	40.7852085	43.8416095
YEREVAN	1076716.0	Armenia	40.1776121	44.5125849
BAKU	2254175.0	Azerbaijan	40.3754434	49.8326748
Ganja	331986.0	Azerbaijan	40.6794747	46.3564509
Sumgayit	340091.0	Azerbaijan	40.5961666	49.6695971
MANAMA	176909.0	Bahrain	26.2235041	50.5822436
Barisal	339308.0	Bangladesh	22.41999135	90.42607921713835
Chittagong	2591681.0	Bangladesh	22.3307998	91.8412863
Comilla	296010.0	Bangladesh	23.4610615	91.1808748
DHAKA	8906035.0	Bangladesh	23.7593572	90.3788136
Khulna	664728.0	Bangladesh	22.815139549999998	89.44492672055918
Mymensingh	389918.0	Bangladesh	24.8386014	90.41126950462677
Narayanganj	286330.0	Bangladesh	23.6238108	90.4999662
Rajshahi	449756.0	Bangladesh	24.5390275	88.93844161614119
Saidpur	133433.0	Bangladesh	25.7839804	88.8940577
THIMPHU	114551.0	Bhutan	27.4727617	89.629548
BANDAR SERI BEGAWAN	27285.0	Brunei Darussalam	4.8895453	114.9417574
Bat Dambang	1126345.01046136	Cambodia	13.0998526	103.1966659
PHNOM PENH	1570790.86456886	Cambodia	11.568271	104.9224426
Siem Reap	999702.896669649	Cambodia	13.3617562	103.8590321
BEIJING (PEKING)	18796000.0	China	39.906217	116.3912757
HONG KONG	7451000.0	Hong Kong	22.2793278	114.1628131
MACAO	650834.0	Macao	39.554608	-7.9957035
LEFKOSIA	244200.0	Cyprus	35.1739302	33.364726
Lemesos	182600.0	Cyprus	34.6852901	33.0332657
Anju	167646.0	North Korea	39.6173686	125.6611381
Chongjin	614892.0	North Korea	41.7829291	129.7825241
Haeju	241599.0	North Korea	38.0401144	125.7140086
Hamhung	614198.0	North Korea	39.915463	127.5439794
Huichon	136093.0	North Korea	40.171279	126.2760271
Hyesan	174015.0	North Korea	41.4029448	128.1778371
Jongju	102659.0	North Korea	39.6890547	125.2088916
Kaechon	262389.0	North Korea	39.6730979	125.95369384758865
Kaesong	192578.0	North Korea	37.9716991	126.5527573
Kanggye	251971.0	North Korea	40.9659004	126.5975399
Kim Chaek	155284.0	North Korea	39.00486735	125.74523516474605
Kusong	155181.0	North Korea	39.9792248	125.252058
Nam pho	310864.0	North Korea	38.7367448	125.4115285
Pyongsong	236583.0	North Korea	39.3171544	125.8582477187533
PYONGYANG	2581076.0	North Korea	39.0194741	125.753388
Rason	158337.0	North Korea	42.2497316	130.3113296
Sariwon	271434.0	North Korea	38.4993705	125.7608695
Sinpho	130951.0	North Korea	40.0105359	128.18673213789023
Sinuiju	334031.0	North Korea	40.0940758	124.3977559
Sunchon	250738.0	North Korea	39.466895	125.94660780587502
Tanchon	240873.0	North Korea	40.4590505	128.9038646
Tokchon	210571.0	North Korea	39.7596882	126.30276512643161
Wonsan	328467.0	North Korea	39.1532956	127.453564
Batumi	155000.0	Georgia	41.6509502	41.6360085
Kutaisi	147500.0	Georgia	42.2716455	42.705359
Rustavi	126200.0	Georgia	41.54309	45.0112804
TBILISI	1113800.0	Georgia	41.6934591	44.8014495
Abohar	145302.0	India	30.1450543	74.1956597
Achalpur	112311.0	India	21.241444700000002	77.42575731097946
Adilabad	117167.0	India	19.5	78.5
Adityapur	174355.0	India	22.7823546	86.1590034
Adoni	184625.0	India	15.6559189	77.26977367379274
Agartala	400004.0	India	23.8312377	91.2823821
Agra	1585704.0	India	27.1752554	78.0098161
Ahmadabad	5633927.0	India	23.0216238	72.5797068
Ahmadnagar	350859.0	India	19.25	74.75
Aizawl	293416.0	India	23.7414092	92.7209297
Ajmer	542321.0	India	26.4691	74.639
Akbarpur	111447.0	India	26.424310650000002	82.5679341735663
Akola	425817.0	India	20.7618624	77.19217162524623
Alandur	164430.0	India	13.00282155	80.17191860222883
Alappuzha	240991.0	India	9.4980001	76.333482
Aligarh	874408.0	India	27.87698975	78.13729027600994
Allahabad	1168385.0	India	25.4381302	81.8338005
Alwar	322568.0	India	27.639077049999997	76.6144524902045
Ambala	195153.0	India	30.3843674	76.770421
Ambala Sadar	104974.0	India	30.33477	76.84335
Ambarnath	253475.0	India	19.1436074	73.2955345448486
Ambattur	466205.0	India	13.1128863	80.15986241084877
Ambikapur	121071.0	India	23.1226343	83.1981886
Ambur	114608.0	India	12.7929067	78.6999168287325
Amravati	647057.0	India	21.15454115	77.64429617998744
Amreli	117967.0	India	20.866667	70.75
Amritsar	1159227.0	India	31.6343083	74.8736788
Amroha	198471.0	India	28.9233969	78.48831693262684
Anand	209410.0	India	22.5584995	72.9625629
Anantapur	267161.0	India	14.6546235	77.55625984224562
Anantnag	150592.0	India	33.746109950000005	75.18544753143254
Arrah	261430.0	India	25.62345725	84.59683868653386
Asansol	563917.0	India	23.6871297	86.9746587
Ashoknagar Kalyangarh	121592.0	India	22.8387354	88.6245961
Aurangabad (Bihar)	102244.0	India	24.75	84.5
Aurangabad (Maharashtra)	1175116.0	India	19.877263	75.3390241
Avadi	345996.0	India	13.1254758	80.09409
Azamgarh	110983.0	India	26.02269675	83.02887343114848
Badlapur	174226.0	India	25.895924450000003	82.43771622957613
Bagaha	112634.0	India	27.05901115	84.20646375475478
Bagalkot	111933.0	India	16.1853166	75.6967919
Bahadurgarh	170767.0	India	28.660964800000002	76.83467647083376
Baharampur	195223.0	India	24.0891652	88.2591686
Bahraich	186223.0	India	27.7336958	81.47732127661058
Baidyabati	121110.0	India	22.7949104	88.3317725
Baleshwar Town	144373.0	India	21.5017098	86.9216712
Ballia	104424.0	India	25.877932549999997	84.11995931460379
Bally	113377.0	India	22.6469581	88.343612
Bally Canton	293373.0	India	22.6469581	88.343612
Balurghat	153279.0	India	25.2634866	88.78900293567636
Banda	160473.0	India	25.5008211	80.499762
Bankura	137386.0	India	23.13195425	87.20739720367507
Bansberia	103920.0	India	22.9653652	88.4039732
Banswara	101017.0	India	23.4930788	74.34840231310622
Baran	117992.0	India	24.9171512	76.69640322489136
Baranagar	245213.0	India	22.65356515	88.37921686012965
Barasat	278435.0	India	22.7176238	88.4889529
Baraut	103764.0	India	29.154147700000003	77.30595350833059
Barddhaman	314265.0	India	23.25	87.75
Bareilly	904797.0	India	28.457876	79.40557093743058
Baripada Town	116849.0	India	21.9330539	86.76682352857506
Barnala	116449.0	India	30.3704685	75.504017418548
Barrackpur	152783.0	India	22.8702145	88.41960805316343
Barshi	118722.0	India	18.182991899999998	75.74392483608787
Basirhat	125254.0	India	22.6611962	88.8660215
Basti	114657.0	India	27.25	83.0
Batala	158621.0	India	31.8193025	75.1999941
Bathinda	285788.0	India	30.17911535	75.04710156312628
Beawar	151152.0	India	26.0992137	74.3127044
Begusarai	252008.0	India	25.5127194	86.09057109140021
Belgaum	490045.0	India	15.8572666	74.5069343
Bellary	410445.0	India	15.1467299	76.9125211
Bettiah	132209.0	India	26.791072749999998	84.56010678772793
Betul	103330.0	India	21.8796162	77.87568124563079
Bhadrak	121338.0	India	21.0633288	86.5053731
Bhadravati	151102.0	India	20.1666702	79.17211379657827
Bhadreswar	101477.0	India	22.8310988	88.3570138
Bhagalpur	400146.0	India	25.28669805	87.13225355111148
Bhalswa	197148.0	India	28.7432872	77.16733349429647
Bharatpur	252838.0	India	27.26521245	77.36912554739122
Bharuch	169007.0	India	21.75	73.0
Bhatpara	386019.0	India	21.7353478	81.9444592
Bhavnagar	605882.0	India	21.7718836	72.1416449
Bhilai Nagar	627734.0	India	21.200996	81.3354264
Bhilwara	359483.0	India	25.48877345	74.69961283584024
Bhimavaram	146961.0	India	16.5427689	81.527344
Bhind	197585.0	India	26.5	78.75
Bhiwadi	104921.0	India	28.2039413	76.837441
Bhiwandi	709665.0	India	19.362530800000002	73.07847467842203
Bhiwani	196057.0	India	28.7931703	76.1391283
Bhopal	1798218.0	India	23.2584857	77.401989
Bhubaneswar Town	885363.0	India	20.14808125	85.67642980645702
Bhuj	148834.0	India	23.2472446	69.668339
Bhusawal	187421.0	India	20.99327605	75.83998255383139
Bid	146709.0	India	18.9918442	75.90978399809711
Bidar	216020.0	India	18.083333	77.333333
Bidhan Nagar	215514.0	India	22.5912601	88.3909641
Biharsharif	297268.0	India	25.2053052	85.5146116
Bijapur	327427.0	India	18.769041350000002	80.74151192966231
Bikaner	644406.0	India	28.0159286	73.3171367
Bilaspur	365579.0	India	28.8680526	79.29838501460121
Bokaro Steel City	414820.0	India	23.6579595	86.0839161
Bongaon	108864.0	India	23.056882299999998	88.78185095417805
Botad	130327.0	India	22.1686	71.6685
Brahmapur	356598.0	India	19.3098134	84.7971562
Bruhat Bengaluru Mahanagara Palike (BBMP)	8495492.0	India	12.9057887	77.62751175412843
Budaun	159285.0	India	28.06831165	79.04607312079293
Bulandshahar	230024.0	India	28.5246712	77.5996529
Bundi	104919.0	India	25.5	75.833333
Burari	146190.0	India	28.753882	77.194833
Burhanpur	210886.0	India	26.2697215	82.99442536730413
Buxar	102861.0	India	25.562071500000002	84.01567204651289
Champdani	111251.0	India	22.802	88.346
Chandannagar	166867.0	India	22.861472	88.3706071
Chandausi	114383.0	India	28.4883777	78.73524926436818
Chandigarh	970602.0	India	30.7194022	76.7646552
Chandrapur	320379.0	India	26.21231825	91.89620684881584
Chapra	202352.0	India	25.773344299999998	84.78497716754097
Chas	141640.0	India	23.59752735	86.16795811893459
Chennai	4646732.0	India	13.0801721	80.2838331
Chhatarpur	142128.0	India	24.75	79.75
Chhindwara	175052.0	India	22.139831049999998	78.80964495467987
Chikmagalur	118401.0	India	13.318014	75.7738743
Chilakaluripet	101398.0	India	16.0949502	80.1658779
Chitradurga	145853.0	India	14.2266443	76.4005122
Chittaurgarh	116406.0	India	24.5	74.5
Chittoor	160722.0	India	13.1601048	79.15555061803596
Churu	120157.0	India	28.2061443	74.69190729963461
Coimbatore	1050721.0	India	11.0018115	76.9628425
Cuddalore	173636.0	India	11.74269375	79.75030644171935
Cuttack	610189.0	India	20.4686	85.8792
Dabgram	119040.0	India	26.716944	88.436944
Dallupura	154791.0	India	28.605426350000002	77.31817208196293
Damoh	139561.0	India	23.75	79.583333
Darbhanga	296039.0	India	26.08314325	86.03257096612822
Darjiling	118805.0	India	26.75	88.25
Datia	100284.0	India	25.75	78.5
Davanagere	434971.0	India	14.4661266	75.9206361
Deesa	111160.0	India	24.2594977	72.1803348
Dehradun	574840.0	India	30.3255646	78.0436813
Dehri	137231.0	India	28.6517178	77.2219388
Delhi Cantonment	110351.0	India	28.593833099999998	77.13497891459929
Delhi	11034555.0	India	28.6517178	77.2219388
Deoghar	203123.0	India	24.4766423	86.60673245386945
Deoli	169122.0	India	20.631117500000002	78.39717127244442
Deoria	129479.0	India	26.42384715	83.76273169028727
Dewas	289550.0	India	23.0	76.166667
Dhamtari	101677.0	India	20.7083903	81.5485253
Dhanbad	1162472.0	India	23.7952809	86.4309638
Dharmavaram	121874.0	India	14.42234715	77.72006886674166
Dhaulpur	133075.0	India	26.6533959	77.62420559295163
Dhule	375559.0	India	21.13050145	74.47891180551228
Dibrugarh	145488.0	India	27.4844597	94.9019447
Dimapur	122834.0	India	25.9135914	93.7283707
Danapur	182429.0	India	25.6363677	85.039154
Dindigul	207327.0	India	10.3303299	78.0673979084697
Dohad	118846.0	India	19.11273685	72.83134622001683
Dum Dum	114786.0	India	22.6211141	88.3928973
Durg	268806.0	India	21.19903535	81.3979545573657
Durgapur	566517.0	India	23.5350475	87.3380425
Eluru	218020.0	India	16.67613485	81.17086824015968
English Bazar	205521.0	India	24.965712250000003	88.1277781318015
Erode	157101.0	India	11.369204400000001	77.67662686841793
Etah	118517.0	India	27.5541146	78.60078640304634
Etawah	256838.0	India	26.718324350000003	79.09025375025163
Faizabad	165228.0	India	26.63807555	82.05902434378625
Faridabad	1414050.0	India	28.402837	77.3085626
Farrukhabad	276581.0	India	27.43719385	79.48912946503123
Fatehpur	193193.0	India	25.8435395	80.91800397088501
Firozabad	604214.0	India	27.17736635	78.38991197951182
Firozpur	110313.0	India	30.885100350000002	74.66014081248886
Gadag-Betageri	172612.0	India	15.42222445	75.60366356724244
Gandhidham	247992.0	India	23.0718743	70.131715
Gandhinagar	292797.0	India	23.2232877	72.6492267
Ganganagar	237780.0	India	23.7497214	91.87663495294915
Gangapur City	119090.0	India	26.4681809	76.7266811
Gangawati	114642.0	India	15.4315062	76.5327743
Gangtok	100286.0	India	27.329046	88.6122673
Gaya	474093.0	India	24.7964355	85.0079563
Ghaziabad	1648643.0	India	28.711241	77.4445372
Ghazipur	121020.0	India	25.603508400000003	83.50745404887138
Giridih	114533.0	India	24.25	85.916667
Godhra	143644.0	India	22.7785001	73.6245157
Gokal Pur	121870.0	India	29.65844	77.84169
Gonda	114046.0	India	27.1096669	81.9183291218813
Gondal	112197.0	India	21.9721823	70.7955235
Gondiya	132813.0	India	21.1456285	80.26838674856234
Gorakhpur	673446.0	India	26.67132865	83.36458284327038
Hyderabad Canton	6993262.0	India	17.4263524	78.4349398685041
Mumbai	12442373.0	India	19.1074889	72.8718705
Greater Noida	102054.0	India	28.4670734	77.5137649
Visakhapatnam Canton	1728128.0	India	17.7231276	83.3012842
Gudivada	118167.0	India	16.4329976	80.9937151
Gulbarga	543147.0	India	17.166667	77.083333
Guna	180935.0	India	24.5	77.5
Guntakal	126270.0	India	15.11965065	77.45529027323644
Guntur	670073.0	India	16.2915189	80.4541588
Gurgaon	886519.0	India	28.42826235	77.00270014657752
Guwahati	962334.0	India	26.1805978	91.753943
Gwalior	1054420.0	India	26.2037247	78.1573628
Habra	147221.0	India	22.8446679	88.6618466
Hajipur	147688.0	India	25.7205805	85.25555961402884
Haldia	200827.0	India	22.028124	88.0632655
Haldwani	201461.0	India	29.2151635	79.5266898
Halisahar	124939.0	India	22.9209861	88.4370136
Hanumangarh	150958.0	India	29.367200150000002	74.29836365065901
Haora	1077075.0	India	22.5882216	88.323139
Hapur	262983.0	India	28.740612499999997	77.83542556519009
Hardoi	197029.0	India	27.33857665	80.0975264641719
Hardwar	231338.0	India	29.9384473	78.1452985
Hassan	155006.0	India	13.0070817	76.0992703
Hastsal	176877.0	India	28.6340385	77.04930350152706
Hathras	143020.0	India	27.57324325	78.11173866751716
Hazaribag	142489.0	India	24.0	85.25
Hindaun	105452.0	India	26.7325006	77.0363121
Hindupur	151677.0	India	13.826383	77.4937723
Hinganghat	101805.0	India	20.475194950000002	78.74239647465441
Hisar	307024.0	India	29.168807	75.7461103
Hoshangabad	117988.0	India	22.6001502	77.92664521413192
Hoshiarpur	168653.0	India	31.60857425	75.84644246890946
Hospet	206167.0	India	15.266493	76.3872297
Hosur	116821.0	India	12.7328844	77.8309478
Hubli-Dharwad	943788.0	India	15.3518378	75.1379848
Hugli-Chinsurah	179931.0	India	22.88765	88.39672
Ichalkaranji	287353.0	India	16.6959348	74.4555755
Imphal	277196.0	India	24.8006088	93.9369998
Indore	1994397.0	India	22.7203616	75.8681996
Jabalpur	1081677.0	India	23.1608938	79.9497702
Jagadhri	124894.0	India	30.1293258	77.24548334364559
Jagdalpur	125463.0	India	19.0870758	82.0235715
Jagtial	103930.0	India	18.82135895	78.91506632525903
Jaipur	3046163.0	India	26.916194	75.820349
Jalandhar	868929.0	India	31.29201065	75.56805772253911
Jalgaon	460228.0	India	20.84351185	75.52592658756026
Jalna	285577.0	India	19.9182328	75.8686246900443
Jalpaiguri	107341.0	India	26.626483649999997	88.73407701468993
Jamalpur	105434.0	India	25.3297912	86.45677664617543
Jammu	576198.0	India	32.7185614	74.8580917
Jamnagar	600943.0	India	22.4732415	70.0552102
Jamshedpur	677350.0	India	22.8015194	86.2029579
Jamuria	149220.0	India	23.727928900000002	87.12498870350396
Jaunpur	180362.0	India	25.7955927	82.48834097504385
Jehanabad	103202.0	India	25.15247135	85.00687848982191
Jetpur Navagadh	118302.0	India	21.7640195	70.6166597
Jhansi	505693.0	India	25.531031149999997	78.65268901605349
Jhunjhunun	118473.0	India	28.079689549999998	75.5417679584636
Jind	167592.0	India	29.5	76.25
Jodhpur	1056191.0	India	26.2967719	73.0351433
Jorhat	126736.0	India	26.7577925	94.2079645
Junagadh	319462.0	India	21.5174104	70.4642754
Kadapa	344893.0	India	14.4752936	78.8216861
Kaithal	144915.0	India	29.74477075	76.35092772284784
Kakinada	384182.0	India	16.9437385	82.2350607
Kalol	134426.0	India	23.2452165	72.4966223
Kalyan Dombivali	1247327.0	India	19.2334875	73.1182464
Kalyani	100575.0	India	22.9749723	88.4345915
Kamarhati	330211.0	India	22.670728150000002	88.37634179859893
Kancheepuram	164384.0	India	12.87960515	79.70427615297989
Kanchrapara	129576.0	India	22.9490108	88.4359097
Kanhangad	125564.0	India	12.3135605	75.092463
Kanpur	2768057.0	India	26.4609135	80.3217588
Kanpur Canton	108534.0	India	26.4609135	80.3217588
Karaikkudi	106714.0	India	10.04451205	78.7433633227108
Karawal Nagar	224281.0	India	28.7311406	77.2747898
Karimnagar	289821.0	India	18.4346438	79.1322648
Karnal	302140.0	India	29.6803266	76.9896254
Kasganj	101277.0	India	27.883846050000002	78.63489003747873
Kashipur	121623.0	India	29.2117573	78.9617306
Katihar	240838.0	India	25.560900349999997	87.64765353997149
Khammam	196283.0	India	17.5	80.333333
Khandwa	200738.0	India	21.9778642	76.5688282326971
Khanna	128137.0	India	25.5656914	80.0634887
Kharagpur	207604.0	India	25.133173050000003	86.52504036339789
Khardaha	108496.0	India	22.7156992	88.381582
Khargone	116150.0	India	21.8187743	75.6064577
Khora	190005.0	India	27.3296852	76.7636632
Khurja	121207.0	India	28.2059068	77.87571443846723
Kirari Suleman Nagar	283211.0	India	28.700001	77.05555456718253
Kishanganj	105782.0	India	26.29863795	87.95314810923409
Kishangarh	154886.0	India	26.5885585	74.861097
Kochi	633553.0	India	9.9340738	76.2606304
Kolar	138462.0	India	13.1369996	78.1339606
Kolhapur	549236.0	India	16.7028412	74.2405329
Kolkata (Calcutta)	4496694.0	India	22.5725398	88.3524126
Kollam	367107.0	India	8.8870537	76.5907058
Korba	365253.0	India	22.51976955	82.62951462416818
Kota	1001694.0	India	25.1968256	76.00089330885552
Kozhikode	550440.0	India	11.2446144	75.7759372
Krishnanagar	153062.0	India	23.4058481	88.4958935
Kulti	313809.0	India	23.7299317	86.8397981
Kumbakonam	140156.0	India	10.9645549	79.37173036154906
Kurichi	123667.0	India	9.5010259	76.5251119
Kurnool	457633.0	India	15.8309251	78.0425373
Lakhimpur	151993.0	India	27.985060150000002	80.75384538357649
Lalitpur	133305.0	India	24.70038485	78.51866758648349
Latur	382940.0	India	18.35146855	76.7551212230513
Loni	516082.0	India	18.9461885	74.8543275
Lucknow	2817105.0	India	26.8381	80.9346001
Ludhiana	1618879.0	India	30.9090157	75.851601
Machilipatnam	169892.0	India	16.1819393	81.1351299
Madanapalle	180180.0	India	13.57325965	78.47914644847344
Madavaram	119105.0	India	13.6968985	78.760684
Madhyamgram	196127.0	India	22.6947916	88.4530178
Madurai	1017865.0	India	9.9261153	78.1140983
Mahbubnagar	190400.0	India	16.7434538	77.9923191
Mahesana	190753.0	India	23.666667	72.5
Maheshtala	448317.0	India	22.508621	88.2532182
Mainpuri	136557.0	India	27.2098219	79.04813700847944
Malappuram	101386.0	India	11.10684475	76.10995510466662
Malegaon	481228.0	India	20.590250150000003	74.5714979275197
Malerkotla	135424.0	India	30.533129	75.8807604
Mandoli	120417.0	India	27.4952339	74.8136115
Mandsaur	141667.0	India	24.2651306	75.38718193725012
Mandya	137358.0	India	12.5238888	76.8961961
Mangalagiri	107197.0	India	16.4318209	80.5688069
Mangalore	499487.0	India	12.8698101	74.8430082
Mango	223805.0	India	13.0105752	77.5549709
Mathura	349909.0	India	27.633333	77.583333
Maunath Bhanjan	278745.0	India	25.95462835	83.6473503444569
Medinipur	169264.0	India	22.4207025	87.3269963
Meerut	1305429.0	India	28.916667	77.683333
Mira Bhayandar	809378.0	India	19.2955429	72.8573593
Miryalaguda	104918.0	India	16.8709882	79.5613977
Mirzapur	234871.0	India	24.9356347	82.64770129811649
Modinagar	130325.0	India	28.8261624	77.54165604660876
Moga	163397.0	India	30.7839866	75.16057422541162
Moradabad	887871.0	India	28.8638424	78.80577833091104
Morena	200482.0	India	26.166667	77.5
Morvi	210451.0	India	22.9964186	70.8948152
Motihari	126158.0	India	26.66951195	84.95741062485514
Mughalsarai	109650.0	India	25.3015095	83.172958
Muktsar	116747.0	India	30.283140099999997	74.52299719797392
Munger	213303.0	India	25.22081165	86.51720367235285
Murwara (Katni)	221883.0	India	23.8339621	80.392456
Mustafabad	127167.0	India	25.9019578	81.2780924
Muzaffarnagar	392768.0	India	29.44800635	77.74068502568672
Muzaffarpur	354462.0	India	26.1486581	85.34001282479626
Mysore	920550.0	India	12.3051828	76.6553609
Nabadwip	125543.0	India	23.3889007	88.37243900644481
Nadiad	225071.0	India	22.6895073	72.8715199
Nagaon	121628.0	India	26.30414915	92.71605974430346
Nagapattinam	102905.0	India	10.805627600000001	79.824659783024
Nagaur	105218.0	India	27.0607859	74.17667537582712
Nagda	100039.0	India	23.4578957	75.4191114
Nagercoil	224849.0	India	8.1880471	77.4290492
Nagpur	2405665.0	India	21.1498134	79.0820556
Naihati	217900.0	India	22.890183	88.4269386
Nalgonda	154326.0	India	16.8579636	79.21749353315548
Nanded Waghala	550439.0	India	19.169335	77.311013
Nandurbar	111037.0	India	21.365998949999998	74.28400358178766
Nandyal	211424.0	India	15.475377349999999	78.47855756523148
Nangloi Jat	205596.0	India	28.6786	77.06749
Narasaraopet	117489.0	India	16.2389242	80.0472879
Nashik	1486053.0	India	20.0112475	73.7902364
Navi Mumbai	1120547.0	India	19.0308262	73.0198537
Navi Mumbai Panvel Raigad	195373.0	India	19.062992299999998	73.11925634887183
Navsari	171109.0	India	20.952407	72.9323831
Neemuch	128561.0	India	24.63044655	75.18339614635457
Nellore	547621.0	India	14.4493717	79.9873763
New Delhi Canton	257803.0	India	28.6141793	77.2022662
Neyveli	105731.0	India	11.535987	79.4824392
Nizamabad	311152.0	India	26.055317950000003	82.99313867937335
Noida	637272.0	India	28.5726442	77.3547609
North Barrackpur	132806.0	India	22.8702145	88.41960805316343
North Dum Dum	249142.0	India	22.6211141	88.3928973
Ongole	208344.0	India	15.5075545	80.06078519263741
Orai	190575.0	India	25.9359555	79.42432768008604
Osmanabad	111825.0	India	18.16984395	76.11796321159572
Ozhukarai	300104.0	India	11.9507883	79.80327645619835
Palakkad	130955.0	India	10.7691989	76.6512469
Palanpur	141592.0	India	24.1709794	72.4366375
Pali	230075.0	India	25.6040908	73.41560878556902
Pallavaram	233984.0	India	12.989815700000001	80.10098654184341
Palwal	131926.0	India	28.12502575	77.35831300773046
Panchkula	211355.0	India	30.616216450000003	77.04197804321875
Panihati	377347.0	India	22.6950342	88.3770603
Panipat	295970.0	India	29.3912753	76.9771675
Panvel	180020.0	India	18.96558885	73.10288130582491
Parbhani	307170.0	India	19.29031365	76.60290343431203
Patan	133737.0	India	23.77405735	71.68373465668734
Pathankot	156306.0	India	32.301710400000005	75.65864246622084
Patiala	446246.0	India	30.2090874	76.3398720856221
Patna	1684297.0	India	25.6093239	85.1235252
Pilibhit	127988.0	India	28.495207649999998	80.10754080018077
Pimpri Chinchwad	1727692.0	India	18.6279288	73.8009829
Pithampur	126200.0	India	22.6105576	75.6790283
Porbandar	152760.0	India	21.6409	69.611
Port Blair	108058.0	India	11.6645348	92.7390448
Proddatur	163970.0	India	14.752265900000001	78.54855180269425
Puducherry	244377.0	India	11.9340568	79.8306447
Pudukkottai	117630.0	India	10.5	78.833333
Pune	3124458.0	India	18.521428	73.8544541
Puri	200564.0	India	19.8076083	85.8252538
Purnia	282248.0	India	26.0	87.5
Puruliya	121067.0	India	23.19989585	86.3209472997868
Rae Bareli	191316.0	India	26.25	81.25
Raichur	234073.0	India	16.083333	77.166667
Raiganj	183612.0	India	25.680653900000003	88.12464576019889
Raigarh	150019.0	India	22.5	83.5
Raipur	1027264.0	India	21.2379469	81.6336833
Rajahmundry	376333.0	India	17.0050454	81.7804732
Rajapalayam	130442.0	India	9.403158399999999	77.51826437085998
Rajarhat	402844.0	India	22.6212802	88.48552309164045
Rajkot	1323363.0	India	22.3051991	70.8028335
Rajnandgaon	163114.0	India	20.9727404	80.69155548263583
Rajpur Sonarpur	424368.0	India	22.42278965	88.41072732419357
Ramagundam	242979.0	India	18.7615156	79.4787848
Rampur	325313.0	India	28.79406825	79.1859304458554
Ranchi	1073427.0	India	23.3700354	85.3250132
Ranibennur	106406.0	India	14.625888	75.6357245
Raniganj	129441.0	India	26.05610825	87.30778524629858
Ratlam	264914.0	India	23.501957750000003	74.95284518680097
Raurkela Industrial Township	216410.0	India	22.1872	84.8991
Rourkela	320040.0	India	22.2309255	84.8678705
Rewa	235654.0	India	24.75926685	81.65500021078341
Rewari	143021.0	India	28.1956468	76.6165179
Rishra	124577.0	India	22.7261414	88.343487
Robertsonpet	162230.0	India	12.9581302	78.2743674
Rohtak	374292.0	India	28.9010899	76.5801935
Roorkee	118200.0	India	29.8693496	77.8902124
Rudrapur	154554.0	India	28.974744	79.3963951
S.A.S. Nagar	166864.0	India	30.8823935	75.8703501
Sagar	274556.0	India	23.80961225	78.75911360578634
Saharanpur	705478.0	India	29.9880774	77.5081299470512
Saharsa	156540.0	India	25.83264165	86.61489283342814
Salem	829267.0	India	11.6612012	78.1602498
Sambalpur	189366.0	India	21.4	83.883333
Sambhal	220813.0	India	28.61875255	78.55087405404804
Sangli-Miraj Kupwad	502793.0	India	16.8502534	74.5948885
Santipur	151777.0	India	23.259345949999997	88.43721205880513
Sasaram	147408.0	India	24.9001003	84.0182110684575
Satara	120195.0	India	17.63612885	74.29827807601782
Satna	282977.0	India	24.5	81.0
Sawai Madhopur	121106.0	India	26.22914115	76.30453277017932
Secunderabad	217910.0	India	17.4337246	78.5006827
Sehore	109118.0	India	23.1156882	77.06623939176504
Seoni	102343.0	India	22.275878900000002	79.721044651047
Serampore	181842.0	India	22.7492962	88.3390279
Shahjahanpur	329736.0	India	27.912633149999998	79.74656294869826
Shamli	107266.0	India	29.5008816	77.34838258540861
Shikohabad	107404.0	India	27.0366038	78.6514361805649
Shillong	143229.0	India	25.5760446	91.8825282
Shimla	169578.0	India	31.1041526	77.1709729
Shimoga	322650.0	India	13.9311723	75.569737
Shivpuri	179977.0	India	25.5	78.0
Sikar	244497.0	India	27.662826000000003	75.02792628691331
Silchar	178865.0	India	24.817861100000002	92.75622075294373
Siliguri	513264.0	India	26.7164127	88.4309916
Singrauli	220257.0	India	24.1974432	82.6661453
Sirsa	182534.0	India	29.583333	75.083333
Sitapur	177234.0	India	27.5046392	80.82946583420815
Siwan	135066.0	India	26.1310043	84.39125660595198
Solapur	951558.0	India	17.84990665	75.27632027348457
Sonipat	289333.0	India	29.0033144	77.0167323
South Dum Dum	403316.0	India	22.6211141	88.3928973
Srikakulam	137944.0	India	18.32002205	83.91607719937166
Srinagar	1206419.0	India	34.0747444	74.8204443
Sujangarh	101523.0	India	27.7011154	74.4649358
Sultan Pur Majra	181554.0	India	30.49008	77.52777
Sultanpur	107640.0	India	26.242510850000002	82.29616931685918
Surat	4501610.0	India	21.1864607	72.8081281
Surendranagar Dudhrej	177851.0	India	22.76132	71.62282
Suryapet	106805.0	India	17.08001385	79.7925329742427
Tadepalligudem	104032.0	India	16.876586500000002	81.54514499050143
